case_id|page|lot|sell_order|type_prop|size1|size2|size3|price|tumbon|aumper|province|Law_Court_ID|deed_no|addrno|bit_time1|bit_time2|bit_time3|bit_time4|bit_time5|bit_time6|link|timestamp|lat|long|eva_unit|eval_unit_price|onweb
ผบ.298/2563|14/7|นนทบุรี 4/2565 - 1|57 - 1|ห้องชุด|0|0|73.75|4941250.0|บางกระสอ|เมืองนนทบุรี|นนทบุรี|101|3861,3864,242590|557/1565|1  06/01/2565 ขายได้ 06/01/2565|2  27/01/2565 ขายได้ 06/01/2565|3  17/02/2565 ขายได้ 06/01/2565|4  10/03/2565 ขายได้ 06/01/2565|5  31/03/2565 ขายได้ 06/01/2565|6  21/04/2565 ขายได้ 06/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.298&law_suit_year=2563&Law_Court_ID=101&deed_no=3861,3864,242590&addrno=557/1565|2022-02-19 14:12:16.961189|13.88249451|100.48474896|37500||True
ผบ.674/2559|14/8|นนทบุรี 4/2565 - 1|58 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|25.0|814280.0|ศาลากลาง|บางกรวย|นนทบุรี|101|17892|79/38|1  06/01/2565 งดขาย 06/01/2565|2  27/01/2565 งดขาย 27/01/2565|3  17/02/2565 งดขาย 17/02/2565|4  10/03/2565 งดขาย 10/03/2565|5  31/03/2565 งดขาย 31/03/2565|6  21/04/2565 งดขาย 21/04/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.674&law_suit_year=2559&Law_Court_ID=101&deed_no=17892&addrno=79/38|2022-02-19 14:12:22.391909|13.81133814|100.3871728|13000||True
ผบ.9884/2558|14/9|นนทบุรี 4/2565 - 1|59 - 1|ห้องชุด|0|0|31.91|382920.0|บางพูด|ปากเกร็ด|นนทบุรี|121|41510,41511,41514|129/24|1  06/01/2565 โจทก์แถลงงดขาย 06/01/2565|2  27/01/2565 โจทก์แถลงงดขาย 27/01/2565|3  17/02/2565 โจทก์แถลงงดขาย 17/02/2565|4  10/03/2565 โจทก์แถลงงดขาย 10/03/2565|5  31/03/2565 โจทก์แถลงงดขาย 31/03/2565|6  21/04/2565 โจทก์แถลงงดขาย 21/04/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.9884&law_suit_year=2558&Law_Court_ID=121&deed_no=41510%20%2041511%20%2041514&addrno=129/24|2022-02-19 14:12:32.082124|13.9311557|100.51476637|15000||True
ผบ.13104/2559|14/10|นนทบุรี 4/2565 - 1|60 - 1|ห้องชุด|0|0|28.4|426000.0|บางพัง(สีกัน),บ้านใหม่|ปากเกร็ด|นนทบุรี|121|9104,9108|11/885|1  06/01/2565 งดขายไม่มีผู้สู้ราคา 06/01/2565|2  27/01/2565 งดขายไม่มีผู้สู้ราคา 27/01/2565|3  17/02/2565 งดขายไม่มีผู้สู้ราคา 17/02/2565|"4  10/03/2565 -
คลิกเข้าร่วม"|"5  31/03/2565 -
คลิกเข้าร่วม"|"6  21/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.13104&law_suit_year=2559&Law_Court_ID=121&deed_no=9104,9108&addrno=11/885|2022-02-19 14:12:37.151032|13.91231817|100.55381493|40000||True
ผบ.3019/2563|14/11|นนทบุรี 4/2565 - 1|61 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|16.0|1104400.0|บางพูด|ปากเกร็ด|นนทบุรี|101|21031|18/816|1  06/01/2565 ขายได้ 06/01/2565|2  27/01/2565 ขายได้ 06/01/2565|3  17/02/2565 ขายได้ 06/01/2565|4  10/03/2565 ขายได้ 06/01/2565|5  31/03/2565 ขายได้ 06/01/2565|6  21/04/2565 ขายได้ 06/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3019&law_suit_year=2563&Law_Court_ID=101&deed_no=21031&addrno=18/816|2022-02-19 14:12:44.491689|13.92952785|100.51324058|20000||True
ผบ.248/2559|14/12|นนทบุรี 4/2565 - 1|62 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|20.7|1009439.73|ลำโพ|บางบัวทอง|นนทบุรี|602|181996|109/152|1  06/01/2565 ขายได้ 06/01/2565|2  27/01/2565 ขายได้ 06/01/2565|3  17/02/2565 ขายได้ 06/01/2565|4  10/03/2565 ขายได้ 06/01/2565|5  31/03/2565 ขายได้ 06/01/2565|6  21/04/2565 ขายได้ 06/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.248&law_suit_year=2559&Law_Court_ID=602&deed_no=181996&addrno=109/152|2022-02-19 14:12:51.805904|13.95232596|100.42788438|nodetail||True
ผบ.1670/2562|14/13|นนทบุรี 4/2565 - 1|63 - 1|ห้องชุด|0|0|35.19|1162785.0|ตลาดขวัญ|เมืองนนทบุรี|นนทบุรี|207|3218|94/6|1  06/01/2565 งดขายไม่มีผู้สู้ราคา 06/01/2565|2  27/01/2565 งดขายไม่มีผู้สู้ราคา 27/01/2565|3  17/02/2565 งดขายไม่มีผู้สู้ราคา 17/02/2565|"4  10/03/2565 -
คลิกเข้าร่วม"|"5  31/03/2565 -
คลิกเข้าร่วม"|"6  21/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1670&law_suit_year=2562&Law_Court_ID=207&deed_no=3218&addrno=94/6|2022-02-19 14:12:56.806546|13.83702673|100.50459957|8000||True
พ.5922/2562|14/14|นนทบุรี 4/2565 - 1|65 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|65.6|4871792.0|บางกร่าง|เมืองนนทบุรี|นนทบุรี|10|72116|132/2|1  06/01/2565 งดตามคำสั่งศาล 06/01/2565|2  27/01/2565 งดตามคำสั่งศาล 27/01/2565|3  17/02/2565 งดขาย 17/02/2565|"4  10/03/2565 -
คลิกเข้าร่วม"|"5  31/03/2565 -
คลิกเข้าร่วม"|"6  21/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BE.5922&law_suit_year=2562&Law_Court_ID=010&deed_no=72116&addrno=132/2|2022-02-19 14:13:00.390652|13.84533274|100.45442986|40000||True
ผบ.3743/2563|14/15|นนทบุรี 4/2565 - 1|66 - 1|ห้องชุด|0|0|34.04|1770080.0|บางกระสอ|เมืองนนทบุรี|นนทบุรี|101|1894|326/11|1  06/01/2565 งดขายไม่มีผู้สู้ราคา 06/01/2565|2  27/01/2565 งดขายไม่มีผู้สู้ราคา 27/01/2565|3  17/02/2565 งดขายไม่มีผู้สู้ราคา 17/02/2565|"4  10/03/2565 -
คลิกเข้าร่วม"|"5  31/03/2565 -
คลิกเข้าร่วม"|"6  21/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3743&law_suit_year=2563&Law_Court_ID=101&deed_no=1894&addrno=326/11|2022-02-19 14:13:09.679753|13.86427422|100.50311752|56000||True
ผบ.4487/2563|14/16|นนทบุรี 4/2565 - 1|67 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|16.0|930400.0|บางบัวทอง|บางบัวทอง|นนทบุรี|101|126691|14/2360|1  06/01/2565 งดขาย 06/01/2565|2  27/01/2565 งดขาย 27/01/2565|3  17/02/2565 งดขาย 17/02/2565|"4  10/03/2565 -
คลิกเข้าร่วม"|"5  31/03/2565 -
คลิกเข้าร่วม"|"6  21/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4487&law_suit_year=2563&Law_Court_ID=101&deed_no=126691&addrno=14/2360|2022-02-19 14:13:13.903179|13.93443921|100.40442003|18000||True
ผบ.114/2563|14/17|นนทบุรี 4/2565 - 1|68 - 1|ห้องชุด|0|0|26.07|1053990.0|ตลาดขวัญ|เมืองนนทบุรี|นนทบุรี|145|3218|92/717|1  06/01/2565 งดขายไม่มีผู้สู้ราคา 06/01/2565|2  27/01/2565 งดขายไม่มีผู้สู้ราคา 27/01/2565|3  17/02/2565 งดขายไม่มีผู้สู้ราคา 17/02/2565|"4  10/03/2565 -
คลิกเข้าร่วม"|"5  31/03/2565 -
คลิกเข้าร่วม"|"6  21/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.114&law_suit_year=2563&Law_Court_ID=145&deed_no=3218&addrno=92/717|2022-02-19 14:13:20.613382|13.83702673|100.50459957|8000||True
ผบ.1903/2563|14/18|นนทบุรี 4/2565 - 1|69 - 1|ห้องชุด|0|0|26.07|1041442.5|ตลาดขวัญ|เมืองนนทบุรี|นนทบุรี|101|3218|94/577|1  06/01/2565 งดขายไม่มีผู้สู้ราคา 06/01/2565|2  27/01/2565 ขายได้ 27/01/2565|3  17/02/2565 ขายได้ 27/01/2565|4  10/03/2565 ขายได้ 27/01/2565|5  31/03/2565 ขายได้ 27/01/2565|6  21/04/2565 ขายได้ 27/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1903&law_suit_year=2563&Law_Court_ID=101&deed_no=3218&addrno=94/577|2022-02-19 14:13:27.346552|13.83702673|100.50459957|8000||True
ผบ.3028/2556|14/19|นนทบุรี 4/2565 - 1|70 - 1|ห้องชุด|0|0|33.438|372766.75|สวนใหญ่|เมืองนนทบุรี|นนทบุรี|13|208585,208588|174/59|1  06/01/2565 งดขายไม่มีผู้สู้ราคา 06/01/2565|2  27/01/2565 งดขายไม่มีผู้สู้ราคา 27/01/2565|3  17/02/2565 งดขายไม่มีผู้สู้ราคา 17/02/2565|"4  10/03/2565 -
คลิกเข้าร่วม"|"5  31/03/2565 -
คลิกเข้าร่วม"|"6  21/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3028&law_suit_year=2556&Law_Court_ID=013&deed_no=208585,%20208588&addrno=174/59|2022-02-19 14:13:31.636083|13.85143232|100.49542662|26000||True
มย.103/2560|14/20|นนทบุรี 4/2565 - 1|71 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|2|0.0|4211720.0|หนองเพรางาย|ไทรน้อย|นนทบุรี|10|24542|%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9|1  06/01/2565 งดขายไม่มีผู้สู้ราคา 06/01/2565|2  27/01/2565 งดขายไม่มีผู้สู้ราคา 27/01/2565|3  17/02/2565 งดขายไม่มีผู้สู้ราคา 17/02/2565|"4  10/03/2565 -
คลิกเข้าร่วม"|"5  31/03/2565 -
คลิกเข้าร่วม"|"6  21/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%C1%C2.103&law_suit_year=2560&Law_Court_ID=010&deed_no=24542&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9|2022-02-19 14:13:36.466887|13.89312757|100.34458567|4000||True
ผบ.3402/2563|14/21|นนทบุรี 4/2565 - 1|72 - 1|ห้องชุด|0|0|26.17|1695816.0|บางกระสอ|เมืองนนทบุรี|นนทบุรี|101|3861,3864,242590|557/553|1  06/01/2565 งดขายไม่มีผู้สู้ราคา 06/01/2565|2  27/01/2565 งดขายไม่มีผู้สู้ราคา 27/01/2565|3  17/02/2565 งดขายไม่มีผู้สู้ราคา 17/02/2565|"4  10/03/2565 -
คลิกเข้าร่วม"|"5  31/03/2565 -
คลิกเข้าร่วม"|"6  21/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3402&law_suit_year=2563&Law_Court_ID=101&deed_no=3861,3864,242590&addrno=557/553|2022-02-19 14:13:40.874527|13.88249451|100.48474896|37500||True
ผบ.3669/2562|14/22|นนทบุรี 4/2565 - 1|73 - 1|ห้องชุด|0|0|29.15|1154250.0|ไทรม้า|เมืองนนทบุรี|นนทบุรี|121|8801,139483|115/141|1  06/01/2565 งดขายไม่มีผู้สู้ราคา 06/01/2565|2  27/01/2565 งดขายไม่มีผู้สู้ราคา 27/01/2565|3  17/02/2565 งดขายไม่มีผู้สู้ราคา 17/02/2565|"4  10/03/2565 -
คลิกเข้าร่วม"|"5  31/03/2565 -
คลิกเข้าร่วม"|"6  21/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3669&law_suit_year=2562&Law_Court_ID=121&deed_no=8801,139483&addrno=115/141|2022-02-19 14:13:48.177396|13.86868896|100.46839971|8800||True
ผบ.1712/2562|14/23|นนทบุรี 4/2565 - 1|74 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|19.5|1083225.0|ลำโพ|บางบัวทอง|นนทบุรี|101|176809|109/54|1  06/01/2565 งดขายไม่มีผู้สู้ราคา 06/01/2565|2  27/01/2565 ขายได้ 27/01/2565|3  17/02/2565 ขายได้ 27/01/2565|4  10/03/2565 ขายได้ 27/01/2565|5  31/03/2565 ขายได้ 27/01/2565|6  21/04/2565 ขายได้ 27/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1712&law_suit_year=2562&Law_Court_ID=101&deed_no=176809&addrno=109/54|2022-02-19 14:13:52.301080|13.96937538|100.41848774|nodetail||True
ผบ.4781/2563|14/24|นนทบุรี 4/2565 - 1|75 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|70.0|4127700.0|ท่าทราย(บางธรณี)|เมืองนนทบุรี(ตลาดขวัญ)|นนทบุรี|101|53175|18|1  06/01/2565 โจทก์แถลงงดขาย 06/01/2565|2  27/01/2565 โจทก์แถลงงดขาย 27/01/2565|3  17/02/2565 โจทก์แถลงงดขาย 17/02/2565|4  10/03/2565 โจทก์แถลงงดขาย 10/03/2565|5  31/03/2565 โจทก์แถลงงดขาย 31/03/2565|"6  21/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4781&law_suit_year=2563&Law_Court_ID=101&deed_no=53175&addrno=18|2022-02-19 14:13:57.717765|13.87130879|100.5235166|30000||True
ผบ.2050/2563|14/25|นนทบุรี 4/2565 - 1|76 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|18.0|2616200.0|บางคูเวียง|บางกรวย|นนทบุรี|101|23111|103/15|1  06/01/2565 งดขายไม่มีผู้สู้ราคา 06/01/2565|2  27/01/2565 ขายได้ 27/01/2565|3  17/02/2565 ขายได้ 27/01/2565|4  10/03/2565 ขายได้ 27/01/2565|5  31/03/2565 ขายได้ 27/01/2565|6  21/04/2565 ขายได้ 27/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2050&law_suit_year=2563&Law_Court_ID=101&deed_no=23111&addrno=103/15|2022-02-19 14:14:04.440632|13.82292898|100.42159219|20000||True
ผบ.14925/2562|14/27|นนทบุรี 4/2565 - 1|77 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|19.9|1212015.0|บางแม่นาง|บางใหญ่|นนทบุรี|121|98452|66/422|1  06/01/2565 โจทก์แถลงงดขาย 06/01/2565|2  27/01/2565 โจทก์แถลงงดขาย 27/01/2565|3  17/02/2565 โจทก์แถลงงดขาย 17/02/2565|4  10/03/2565 -|5  31/03/2565 โจทก์แถลงงดขาย 31/03/2565|"6  21/04/2565 โจทก์แถลงงดขาย 21/04/2565
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.14925&law_suit_year=2562&Law_Court_ID=121&deed_no=98452&addrno=66/422|2022-02-19 14:14:10.440703|13.86379217|100.39481965|nodetail||True
ผบ.1074/2562|14/28|นนทบุรี 4/2565 - 1|78 - 1|ห้องชุด|0|0|31.49|1820122.0|บางกระสอ|เมืองนนทบุรี|นนทบุรี|307|246644|760/12|1  06/01/2565 งดขายไม่มีผู้สู้ราคา 06/01/2565|2  27/01/2565 ขายได้ 27/01/2565|3  17/02/2565 ขายได้ 27/01/2565|4  10/03/2565 ขายได้ 27/01/2565|5  31/03/2565 ขายได้ 27/01/2565|6  21/04/2565 ขายได้ 27/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1074&law_suit_year=2562&Law_Court_ID=307&deed_no=246644&addrno=760/12|2022-02-19 14:14:20.205069|13.87259877|100.48700246|nodetail||True
ผบ.7442/2562|14/29|นนทบุรี 4/2565 - 1|79 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|18.1|1086540.0|บางแม่นาง|บางใหญ่|นนทบุรี|121|111213|50/126|1  06/01/2565 งดขายไม่มีผู้สู้ราคา 06/01/2565|2  27/01/2565 ขายได้ 27/01/2565|3  17/02/2565 ขายได้ 27/01/2565|4  10/03/2565 ขายได้ 27/01/2565|5  31/03/2565 ขายได้ 27/01/2565|6  21/04/2565 ขายได้ 27/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.7442&law_suit_year=2562&Law_Court_ID=121&deed_no=111213&addrno=50/126|2022-02-19 14:14:31.409114|13.87561555|100.37149007|20000||True
ผบE.142/2563|14/30|นนทบุรี 4/2565 - 1|80 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|66.5|5402105.0|บางเลน|บางใหญ่|นนทบุรี|101|109326|119/22|1  06/01/2565 เจ้าพนักงานงดขาย 06/01/2565|2  27/01/2565 เจ้าพนักงานงดขาย 27/01/2565|3  17/02/2565 เจ้าพนักงานงดขาย 17/02/2565|4  10/03/2565 โจทก์แถลงงดขาย 10/03/2565|5  31/03/2565 โจทก์แถลงงดขาย 31/03/2565|"6  21/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BAE.142&law_suit_year=2563&Law_Court_ID=101&deed_no=109326&addrno=119/22|2022-02-19 14:14:53.260981|13.8510757|100.43231177|nodetail||True
ผบE.262/2563|14/31|นนทบุรี 4/2565 - 1|81 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|42.1|2386200.0|พิมลราช|บางบัวทอง|นนทบุรี|101|182744|212/209|1  06/01/2565 ขายได้ 06/01/2565|2  27/01/2565 ขายได้ 06/01/2565|3  17/02/2565 ขายได้ 06/01/2565|4  10/03/2565 ขายได้ 06/01/2565|5  31/03/2565 ขายได้ 06/01/2565|6  21/04/2565 ขายได้ 06/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BAE.262&law_suit_year=2563&Law_Court_ID=101&deed_no=182744&addrno=212/209|2022-02-19 14:14:58.154530|13.93033479|100.35265912|15000||True
ผบ.281/2563|14/32|นนทบุรี 4/2565 - 1|82 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|22.0|1730745.5|บ้านใหม่|ปากเกร็ด|นนทบุรี|101|52878|100/203|1  06/01/2565 งดขาย 06/01/2565|2  27/01/2565 งดขาย 27/01/2565|3  17/02/2565 งดขาย 17/02/2565|4  10/03/2565 งดขาย 10/03/2565|5  31/03/2565 งดขาย 31/03/2565|6  21/04/2565 งดขาย 21/04/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.281&law_suit_year=2563&Law_Court_ID=101&deed_no=52878&addrno=100/203|2022-02-19 14:15:04.466520|13.94953334|100.54837824|nodetail||True
ผบ.1684/2563|14/33|นนทบุรี 4/2565 - 1|84 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|60.0|3946350.0|บางพลับ|ปากเกร็ด|นนทบุรี|101|40239|98/145|1  06/01/2565 งดขายไม่มีผู้สู้ราคา 06/01/2565|2  27/01/2565 ขายได้ 27/01/2565|3  17/02/2565 ขายได้ 27/01/2565|4  10/03/2565 ขายได้ 27/01/2565|5  31/03/2565 ขายได้ 27/01/2565|6  21/04/2565 ขายได้ 27/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1684&law_suit_year=2563&Law_Court_ID=101&deed_no=40239&addrno=98/145|2022-02-19 14:15:16.259281|13.93924159|100.44892887|35000||True
ผบ.8948/2563|14/34|นนทบุรี 4/2565 - 1|85 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|18.8|1136350.0|บางรักพัฒนา|บางบัวทอง|นนทบุรี|121|156600|189/171|1  06/01/2565 งดขายไม่มีผู้สู้ราคา 06/01/2565|2  27/01/2565 ขายได้ 27/01/2565|3  17/02/2565 ขายได้ 27/01/2565|4  10/03/2565 ขายได้ 27/01/2565|5  31/03/2565 ขายได้ 27/01/2565|6  21/04/2565 ขายได้ 27/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.8948&law_suit_year=2563&Law_Court_ID=121&deed_no=156600&addrno=189/171|2022-02-19 14:15:23.422122|13.88451524|100.42306251|22000||True
ผบ.2281/2560|14/35|นนทบุรี 4/2565 - 1|86 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|16.0|1831680.0|บางรักน้อย|เมืองนนทบุรี|นนทบุรี|44|174636|84/199|1  06/01/2565 ขายได้ 06/01/2565|2  27/01/2565 ขายได้ 06/01/2565|3  17/02/2565 ขายได้ 06/01/2565|4  10/03/2565 ขายได้ 06/01/2565|5  31/03/2565 ขายได้ 06/01/2565|6  21/04/2565 ขายได้ 06/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2281&law_suit_year=2560&Law_Court_ID=044&deed_no=174636&addrno=84/199|2022-02-19 14:15:29.806028|13.86903953|100.4606512|35000||True
ผบ.1823/2562|14/37|นนทบุรี 4/2565 - 1|87 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|18.0|1270480.0|บางรักน้อย|เมืองนนทบุรี|นนทบุรี|101|199523|91/50|1  06/01/2565 ขายได้ 06/01/2565|2  27/01/2565 ขายได้ 06/01/2565|3  17/02/2565 ขายได้ 06/01/2565|4  10/03/2565 ขายได้ 06/01/2565|5  31/03/2565 ขายได้ 06/01/2565|6  21/04/2565 ขายได้ 06/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1823&law_suit_year=2562&Law_Court_ID=101&deed_no=199523&addrno=91/50|2022-02-19 14:15:34.725354|13.8840256|100.45661081|35000||True
ผบ.11093/2562|14/39|นนทบุรี 4/2565 - 1|88 - 1|ห้องชุด|0|0|28.92|1894260.0|ไทรม้า|เมืองนนทบุรี|นนทบุรี|403|8843|159/357|1  06/01/2565 งดขายไม่มีผู้สู้ราคา 06/01/2565|2  27/01/2565 งดขายไม่มีผู้สู้ราคา 27/01/2565|3  17/02/2565 งดขายไม่มีผู้สู้ราคา 17/02/2565|"4  10/03/2565 -
คลิกเข้าร่วม"|"5  31/03/2565 -
คลิกเข้าร่วม"|"6  21/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.11093&law_suit_year=2562&Law_Court_ID=403&deed_no=8843&addrno=159/357|2022-02-19 14:15:42.051534|13.87091083|100.46969054|90000||True
ผบ.642/2563|14/40|นนทบุรี 4/2565 - 1|89 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|19.5|1301625.0|ลำโพ|บางบัวทอง|นนทบุรี|609|177075|109/320|1  06/01/2565 งดขายไม่มีผู้สู้ราคา 06/01/2565|2  27/01/2565 ขายได้ 27/01/2565|3  17/02/2565 ขายได้ 27/01/2565|4  10/03/2565 ขายได้ 27/01/2565|5  31/03/2565 ขายได้ 27/01/2565|6  21/04/2565 ขายได้ 27/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.642&law_suit_year=2563&Law_Court_ID=609&deed_no=177075&addrno=109/320|2022-02-19 14:15:48.727118|13.97304724|100.4214694|nodetail||True
ผบ.6359/2562|14/41|นนทบุรี 4/2565 - 1|90 - 1|ห้องชุด|0|0|28.46|1886898.0|ไทรม้า|เมืองนนทบุรี|นนทบุรี|903|8843|159/434|1  06/01/2565 งดขายไม่มีผู้สู้ราคา 06/01/2565|2  27/01/2565 งดขายไม่มีผู้สู้ราคา 27/01/2565|3  17/02/2565 งดขายไม่มีผู้สู้ราคา 17/02/2565|"4  10/03/2565 -
คลิกเข้าร่วม"|"5  31/03/2565 -
คลิกเข้าร่วม"|"6  21/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.6359&law_suit_year=2562&Law_Court_ID=903&deed_no=8843&addrno=159/434|2022-02-19 14:15:54.164588|13.87091083|100.46969054|90000||True
ผบ.2954/2563|14/42|นนทบุรี 4/2565 - 1|91 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|18.6|1124442.0|ลำโพ|บางบัวทอง|นนทบุรี|443|189543|59/228|1  06/01/2565 ขายได้ 06/01/2565|2  27/01/2565 ขายได้ 06/01/2565|3  17/02/2565 ขายได้ 06/01/2565|4  10/03/2565 ขายได้ 06/01/2565|5  31/03/2565 ขายได้ 06/01/2565|6  21/04/2565 ขายได้ 06/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2954&law_suit_year=2563&Law_Court_ID=443&deed_no=189543&addrno=59/228|2022-02-19 14:15:59.989921|13.94907055|100.44283161|nodetail||True
ผบ.7568/2552|14/43|นนทบุรี 4/2565 - 1|92 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|38.0|1285331.25|บางแม่นาง|บางใหญ่|นนทบุรี|121|81202|67/344|1  06/01/2565 ขายได้ 06/01/2565|2  27/01/2565 ขายได้ 06/01/2565|3  17/02/2565 ขายได้ 06/01/2565|4  10/03/2565 ขายได้ 06/01/2565|5  31/03/2565 ขายได้ 06/01/2565|6  21/04/2565 ขายได้ 06/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.7568&law_suit_year=2552&Law_Court_ID=121&deed_no=81202&addrno=67/344|2022-02-19 14:16:07.241263|13.897959|100.36643029|15000||True
ผบ.4325/2563|14/44|นนทบุรี 4/2565 - 1|93 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|17.5|1436778.0|บางไผ่|เมืองนนทบุรี|นนทบุรี|101|246935|25/169|1  06/01/2565 ขายได้ 06/01/2565|2  27/01/2565 ขายได้ 06/01/2565|3  17/02/2565 ขายได้ 06/01/2565|4  10/03/2565 ขายได้ 06/01/2565|5  31/03/2565 ขายได้ 06/01/2565|6  21/04/2565 ขายได้ 06/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4325&law_suit_year=2563&Law_Court_ID=101&deed_no=246935&addrno=25/169|2022-02-19 14:16:17.002477|13.8230709|100.49512765|28000||True
ผบE.238/2563|14/45|นนทบุรี 4/2565 - 1|94 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|39.0|1927500.0|บางบัวทอง(หนองเชียงโคต)|บางบัวทอง|นนทบุรี|101|70816|84/19|1  06/01/2565 โจทก์แถลงงดขาย 06/01/2565|2  27/01/2565 โจทก์แถลงงดขาย 27/01/2565|3  17/02/2565 โจทก์แถลงงดขาย 17/02/2565|"4  10/03/2565 -
คลิกเข้าร่วม"|"5  31/03/2565 -
คลิกเข้าร่วม"|"6  21/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BAE.238&law_suit_year=2563&Law_Court_ID=101&deed_no=70816&addrno=84/19|2022-02-19 14:16:22.460649|13.93327466|100.39806361|8000||True
